roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72
1.273144,1.02917,1.18173,-0.626376,0.6292771,-0.1844,-0.354734,0.2714734,0.479793,0.2700034,0.0775176,-1.627771,1.627737,0.2776757,-0.0957774,-0.881953,-0.0964276,1.097752,2.352963,0.274975,0.6244113,-1.09737,-0.00714776,-0.1872174,0.6252321,-0.2709063,0.1810392,-1.43157,0.0953904,0.6272554,0.1817173,0.0911475,0.092554,-2.093326,0.3595457,1.272745,-1.096773,-0.1875011,0.8867342,0.0971031,-0.6235047,0.3552736,0.8817655,-9.624112,2.627542,-0.0960777,-1.090202,1.184741,0.350967,1.187442,-0.6211261,-0.0745709,-1.354032,0.536034,0.419779,-1.883474,2.352176,-0.0377517,0.557039,0.0795252,0.3515236,0.469737,0.0937295,-0.6242305,7.18776,-0.557257,-0.2704934,0.6240772,-0.1859597,0.3576257,0.059767,-0.449633
0.6215713,-0.2737744,1.44997,-0.0777256,0.3575527,0.1814777,-0.6261345,0.1871749,0.505777,0.1837699,0.1830799,-2.274177,1.097929,0.2755742,0.0110016,-0.504342,-0.3557244,0.8801727,1.622621,0.0921734,0.8837562,-1.00056,0.6226761,-0.1864493,1.277056,-0.6292526,0.0957172,-1.49627,-0.032196,0.3517129,-0.519664,-0.457739,0.0347363,-6.275632,-0.0914733,1.09724,-0.576235,-0.2717306,0.8873393,0.0921375,-1.276347,0.474677,-0.443002,-7.35064,2.629307,-0.6240346,-2.096211,0.590675,0.3547146,1.621155,-0.560275,-0.471717,-1.354471,1.07674,1.46736,-2.04127,2.27992,0.6271162,0.3506091,1.625341,0.435741,1.094197,0.6244623,-1.42775,3.18372,0.447966,-0.0925667,0.3592617,0.0921157,-0.0496333,-0.477327,-0.6255721
0.0717447,-1.354079,1.627674,1.183691,0.1831297,0.6247175,-0.507072,0.1833117,0.2767629,0.1873142,0.2776932,-2.099046,0.439257,0.0929779,-0.0511917,-0.0901733,-0.6227205,0.447714,0.599749,0.0663665,0.526796,-0.6245176,1.093141,-0.0991692,1.57031,-1.357415,0.0936362,-1.273732,-0.0995529,-0.0949919,-1.06101,-1.277035,-0.0995167,-7.885007,-0.3546023,1.277764,0.46472,-0.3579212,0.6200657,0.0703976,-1.625511,0.463035,-2.093454,0.1835327,2.097977,-1.271772,-2.623459,0.2747471,0.437124,1.47765,-0.6273517,-1.184291,-1.272101,1.4449,3.185357,-1.887403,1.626221,2.187107,-0.2741731,3.090309,0.597746,1.40775,1.189739,-2.357237,-1.624363,1.620131,0.00721475,0.0197734,0.2769169,-0.543245,-0.6204913,-0.8872737
-0.506795,-2.01929,1.889634,2.57774,0.0943212,1.02702,0.0391527,0.0557713,-0.0910933,0.2742715,0.2741707,-1.273134,0.180456,-0.2747627,-0.2772775,0.1897077,-0.6230402,0.0179777,-0.0926767,-0.0701445,0.6229263,-0.446221,0.627629,-0.0167792,1.356095,-1.887342,0.0937361,-0.6267247,-0.2701902,-0.597423,-0.8876769,-1.887707,-0.43073,-7.62653,-0.2713037,1.57797,1.624506,-0.55055,0.1844373,0.049031,-1.627774,0.420047,-3.186745,11.5337,1.186636,-1.5195,-2.627747,0.030202,0.439123,0.8814969,-0.8814206,-1.557,-1.274142,1.626974,4.45962,-1.627067,1.44716,3.55977,-0.6290776,3.357926,0.6236626,1.279654,1.49,-2.625357,-5.624147,2.187159,-0.0290066,-0.187552,0.1893732,-0.883307,-0.3549147,-0.8872101
-1.02727,-2.04329,1.49742,3.41355,0.1819555,0.6229375,0.8807602,-0.1845341,-0.529272,0.2716735,0.040077,-0.0962132,0.0977196,-0.434654,-0.625957,0.2734296,-0.624006,-0.477163,-0.2793707,-0.2716206,0.536342,-0.35391,-0.0574716,0.1806464,0.6274427,-1.625051,0.0942735,-0.350954,-0.276257,-1.01471,-0.3573351,-2.092934,-0.6267207,-6.09653,0.0349624,1.55797,2.277524,-0.6206076,-0.1804321,0.0547404,-1.620762,0.3571517,-3.47626,19.5969,0.2795493,-1.359375,-2.46762,0.0171673,0.2777349,0.0676951,-0.8862977,-1.4593,-1.094753,1.45907,4.59527,-1.359617,1.629735,4.07643,-0.6290277,3.06477,0.441273,0.6227333,1.42176,-2.186134,-7.07313,1.885765,-0.1813114,-0.1875377,-0.0771199,-0.6230777,0.2749356,-0.6265997
-1.090719,-1.57742,0.470625,3.274211,0.2741073,-0.1845016,1.41995,-0.431702,-0.8806176,0.0969662,-0.3544977,1.04305,0.0977147,-0.479611,-0.8816179,-0.0515506,-0.8836556,-0.88576,-0.0974136,-0.447134,0.2760654,-0.2773635,-0.8873037,0.2765131,-0.0526939,-0.8873176,0.0924201,-0.0962976,-0.3524706,-1.01349,0.0920734,-1.55437,-0.543401,-2.07633,-0.00177533,0.8856252,1.62911,-0.564606,-0.3553307,0.0609971,-1.274762,0.2702195,-3.01179,20.4303,-0.0945956,-1.02315,-2.186337,-0.0329543,0.0946197,-0.407327,-0.8893062,-1.00774,-0.8876697,0.8836345,3.357136,-1.093277,2.359771,3.092702,-0.3515344,2.270139,0.0956396,0.0971435,1.09475,-0.8826777,-5.180216,0.8810366,-0.2793695,0.000155441,-0.475293,-0.0957591,0.6255349,-0.534031
-0.8825039,-1.181006,-0.8801477,1.623499,0.2752634,-1.54207,1.355129,-0.516907,-0.6234357,-0.0457374,-0.880037,1.621902,-0.0939517,-0.2727599,-0.57405,-0.575745,-1.099999,-0.6272059,0.0412675,-0.454172,-0.0393774,-0.2734027,-1.52707,0.2764726,-0.55539,0.2750472,0.0732607,-0.1806211,-0.439766,-0.6267054,0.412567,-0.477407,-0.017625,2.094029,-0.6273974,-0.2777973,0.2779712,-0.513456,-0.279662,0.0417979,-0.3565703,-0.0914627,-1.623277,14.5396,-0.1893467,-0.3566769,-1.882914,-0.2705345,-0.0356174,-0.421343,-0.6290623,-0.2764533,-0.495125,0.0947444,1.273774,-0.6232603,2.887677,1.094346,0.2757596,1.624715,-0.1809777,-0.3500045,0.537435,0.401462,-1.270543,-0.2707479,-0.2790639,0.277272,-0.8837777,0.3523727,0.6233934,-0.0992726
-0.536772,-0.6203305,-2.275421,-0.0907265,0.0972437,-2.882734,0.513057,-0.2796277,-0.090727,-0.274962,-1.090716,1.622317,-0.6270133,0.09107,-0.0946209,-1.180606,-1.41623,-0.3506561,-0.0977951,-0.0991797,-0.464132,-0.1875799,-1.622735,0.1800457,-0.6271007,1.47023,0.011419,-0.3564326,-0.6227104,-0.3572705,0.407177,0.6262301,0.8876234,5.880073,-2.357072,-1.883777,-1.05095,-0.542395,-0.0560017,-0.0034247,0.3557753,-0.6257161,-0.444096,6.094707,-0.0997629,-0.0621761,-1.4477,-0.6204253,-0.0377772,-0.0321526,-0.534214,-0.0657326,-0.0361642,-0.3567615,-1.04341,-0.3500502,2.43271,-0.8874562,0.885667,1.627634,-0.2706347,-0.3510916,0.0974129,1.277141,2.55663,-1.03767,-0.0915693,0.590476,-1.05751,0.54445,0.0971773,0.3574551
-0.276533,-0.436207,-3.183095,-1.624635,-0.0952177,-3.43461,-0.542116,0.0666149,0.6255633,-0.2705072,-0.8877327,1.359507,-1.626419,0.3551923,0.2727313,-1.274791,-1.59146,0.0771062,-0.8850353,0.3595791,-1.090709,-0.185517,-1.56999,-0.0313765,-0.3520674,2.095743,-0.0146271,-0.6266362,-0.8857565,-0.2735779,0.0937797,2.271416,1.887245,7.626533,-4.07607,-3.04302,-1.626177,-0.6272027,0.3533474,-0.0437355,1.272795,-1.277257,0.2775144,-0.1897176,-0.0920906,-0.0175377,-1.094916,-1.275249,0.092997,0.499772,-0.0620395,-0.2727451,0.3577776,-0.572672,-3.07023,-0.1863773,1.0067,-2.189601,1.03777,2.350797,-0.0117797,0.0274726,-0.0933935,1.357005,4.52311,-0.8835045,0.2765526,0.8803402,-0.8867623,0.2776276,-0.6255567,1.185476
-0.0947426,-0.350671,-3.096659,-2.356649,-0.3575321,-3.09352,-1.59101,0.459306,1.40535,-0.1863932,-0.500516,0.8877676,-2.273524,0.3544277,0.3521791,-1.00635,-1.56527,0.0940663,-1.621575,1.186124,-1.357374,-0.0953603,-1.277776,-0.0990477,0.0940706,1.627526,0.0364417,-0.52754,-1.095143,-0.3569076,-0.27746,3.18672,2.46047,10.09762,-4.621577,-3.096247,-1.355334,-0.8835447,0.6272011,-0.0552564,1.626252,-1.53051,0.6211014,-2.54973,-0.1874314,-0.0947467,-0.6259752,-1.59799,0.2732177,0.8850096,0.6219325,-0.887312,0.533374,-0.3593367,-4.35906,-0.2775462,-0.8890995,-2.187177,0.516705,3.180177,0.454746,0.514279,-0.1896774,1.0241,4.627976,-0.0979523,0.626553,1.04257,-0.6275201,-0.0957997,-1.55614,1.62017
0.0304991,-0.3505672,-2.274321,-2.093774,-0.6210032,-1.623756,-2.00055,0.623374,1.62323,-0.0964516,-0.180153,0.3553344,-2.186767,0.025077,0.0707713,-0.2715017,-1.50507,-0.3531714,-2.093272,1.627207,-1.357374,0.0949973,-1.097537,-0.0970151,0.491377,0.8879041,0.0961917,-0.521036,-1.274529,-0.6229764,-0.6299043,3.186737,2.356576,9.40504,-4.094126,-2.271703,-0.3555604,-1.0234,1.093431,-0.0412927,1.886232,-1.184575,0.3577007,-2.35009,-0.6241063,-0.1873777,-0.6235047,-1.56772,0.2790377,0.620434,1.57914,-1.47525,0.1814337,-0.0915472,-5.183425,-0.540259,-2.350937,-1.07561,0.0503002,3.46136,1.07777,0.8865743,-0.3504047,0.47291,3.04143,0.53517,1.097634,1.095131,-0.444951,-0.451714,-1.883632,1.62744
0.0972597,-0.50134,-0.8830527,-1.093753,-0.6217613,0.0251556,-1.355299,0.6243712,1.51774,-0.072053,-0.00623397,-0.0292175,-1.49376,-0.530665,-0.3534327,0.3544152,-1.626634,-1.274215,-1.43002,1.629342,-1.05955,0.6247614,-1.091615,-0.00555529,0.621972,0.0553467,0.1897771,-0.6279397,-1.093665,-1.184272,-0.882703,2.094777,1.627762,6.357542,-2.189763,-0.6244271,0.451172,-0.885753,1.07607,-0.0459669,1.359645,-0.1877725,-0.0759749,-2.62512,-1.273756,-0.1831233,-1.09977,-1.185551,0.1813554,0.1877573,2.43716,-1.54392,-0.622769,0.096674,-5.27645,-0.6242745,-2.354275,0.430907,-0.2741634,3.02121,1.274779,0.6237234,-0.43657,0.446595,0.6216207,0.8803605,1.097634,1.181273,-0.1846027,-0.3544301,-1.52107,1.06141
0.2745262,-1.0779,-0.0705995,-0.0764027,-0.8812072,1.357744,-0.351777,0.2720131,0.8877925,-0.0555144,-0.091404,-0.405954,-0.576101,-1.18057,-0.576646,0.8893747,-2.274456,-1.887554,-0.1857399,1.271706,-0.2773477,1.4745,-1.09024,0.1835152,0.406337,-0.3510212,0.2750077,-0.50567,-0.8817552,-1.35917,-0.6239565,0.1805719,0.6254665,1.624379,-0.0974163,0.3576239,1.01261,-0.6246147,0.627277,-0.092175,0.554173,0.6293339,-0.576921,-6.097092,-1.627702,-2.62474e-05,-1.355771,-0.531272,-0.0935203,-0.1833451,2.885403,-1.02573,-1.623502,0.0976545,-4.52027,-0.6277174,-1.09746,1.620575,0.0106079,1.44302,0.6271301,0.1862173,-0.579967,1.014,-0.8820264,0.3520157,0.6271739,1.097434,0.0993493,0.2741171,-0.8820797,-0.0963164
0.0917752,-1.621673,-0.1873405,0.3595647,-1.090345,2.02196,0.3577926,-0.1852005,0.1842471,-0.0661127,-0.3542927,-0.8893102,0.0534365,-1.352155,-0.3546124,1.097362,-2.622421,-1.62561,0.8811663,0.456657,0.1866212,2.351497,-1.03251,0.3517959,0.0740325,-0.1837637,0.1846231,-0.3577233,-0.563607,-1.352971,-0.2733629,-1.623266,0.0914975,-2.55065,1.274265,1.01293,0.6243305,-0.3567427,0.2777057,-0.1871121,-0.1865161,1.624467,-1.095347,-11.4933,-1.620277,0.2701601,-1.47207,-0.0516577,-0.3577757,-0.2797097,2.626211,0.0359727,-2.47147,-0.0607723,-4.06272,-0.276205,0.6272602,1.627372,0.47557,-0.3521912,0.0967163,-0.3576265,-0.6266045,1.5711,-1.353597,-0.3571797,0.3525097,1.02311,0.6274772,1.096515,-0.0962762,-1.27625
-0.0954747,-2.5034,-1.57677,0.3512714,-1.279744,1.355254,0.6259534,-0.6236233,-0.1897712,-0.0572721,-0.6276562,-1.352356,0.2775141,-1.097963,0.0935002,0.8872097,-2.621771,-0.8833692,1.097962,-0.0974591,0.509641,2.880731,-0.626192,0.3570244,-0.276604,0.2714662,0.00345737,-0.3564717,-0.3576074,-1.05617,0.0947592,-3.09292,-0.1804756,-5.090054,1.27633,0.3593975,0.3511721,-0.274951,0.0345231,-0.3567214,-0.523045,1.880265,-1.355167,-16.0919,-1.185667,0.417763,-1.099275,0.1857973,-0.536272,-0.0975456,2.0144,1.03907,-2.4304,-0.2755542,-2.52529,0.0947777,2.02917,1.07426,1.03607,-2.095177,-0.416164,-1.00765,-0.543345,2.091264,-1.09374,-1.09966,-0.0217169,0.624549,1.276333,1.52726,0.3505031,-2.09762
-0.3575492,-3.06307,-3.62572,-0.0974739,-1.55175,0.063029,0.2775532,-0.885979,-0.3550375,0.0154576,-0.627401,-1.57976,0.3565974,-0.545393,0.545374,0.3572757,-2.274341,0.185427,0.1871121,-0.57351,0.442377,2.622477,-0.535372,0.3506314,-0.6203161,0.625753,-0.1872757,-0.3592772,-0.2777749,-0.417099,0.479751,-3.180392,-0.0963905,-4.51265,0.357573,-0.6276937,0.1807547,-0.0926275,-0.0967372,-0.475113,-1.097056,1.275573,-1.4653,-16.88315,-0.1851711,0.460233,-0.2774412,0.0997341,-0.461199,0.3575461,0.8863244,1.42603,-1.47774,-0.3579911,-1.629192,0.47975,2.00553,-0.0955579,0.8877463,-3.04442,-0.6232356,-1.05059,-0.1872124,2.00459,-0.543031,-0.8807704,-0.2725166,0.6262027,1.623567,2.183729,0.6207313,-1.889775
-0.537464,-2.624727,-5.43126,-0.8852034,-1.54673,-1.357335,-0.1879707,-0.6272501,-0.1836717,0.095696,-0.544275,-1.57775,0.547127,-0.0533343,0.57629,-0.0947339,-1.091193,0.886375,-1.271154,-0.6293063,0.0974007,2.096699,-0.3529359,0.2701596,-0.6255996,0.576797,-0.3531257,-0.407366,-0.2732057,-0.0316732,0.8834672,-2.186037,-0.0323613,-1.887146,-0.514734,-2.094427,0.3555174,-0.0543744,-0.0970417,-0.414744,-0.8873621,0.3546776,-1.356436,-14.0349,0.8809009,0.354597,0.3592915,-0.0976124,-0.2730262,0.8862746,-0.0771711,1.274105,-0.0461677,-0.2756611,-1.095342,0.562069,0.8850737,-1.0937,0.2737662,-2.52799,-0.561024,-0.471937,0.1810469,1.273512,-0.2774099,0.0966497,-0.3535504,0.8870539,1.621725,2.00661,0.6204519,-1.184364
-0.3561772,-1.626926,-6.07317,-1.44791,-1.185257,-2.355155,-0.6207609,-0.492565,0.094231,0.2714923,-0.0909762,-1.359219,1.09936,0.2745514,0.1810247,-0.6254259,-0.0771663,0.6239745,-2.59607,-0.8812552,-0.1802573,1.099196,-0.1877519,0.1830047,-0.6206739,0.0341921,-0.2777973,-0.3579742,-0.0972773,0.274076,1.095797,-1.090749,-0.0757117,0.6239716,-1.093272,-2.52763,0.8861573,-0.0625402,-0.0997267,-0.1877529,-0.449239,-0.2747365,-1.090166,-10.09491,1.625376,0.1856771,0.6295101,-0.576266,-0.0910755,1.07192,-0.6274239,0.571576,1.355731,-0.0149737,-0.6261577,0.3592017,-0.0972763,-1.097267,-0.535693,-2.274653,-0.0979563,0.1804234,0.509275,0.2732953,-0.2770557,1.53217,-0.2774737,1.270762,1.27167,1.40391,0.6274754,-0.2702076
0.0754747,-0.3526673,-4.886217,-1.627076,-0.444172,-2.277101,-0.47416,-0.1846261,0.3531762,0.3507925,0.434626,-1.27443,2.0491,0.354735,-0.3541703,-1.097357,0.1862621,-0.1862927,-3.095133,-0.6267629,-0.2774769,0.1871753,-0.0953967,0.1812679,-0.474424,-0.8862674,-0.0942661,-0.352372,0.0971754,0.0992737,1.184429,-0.557005,-0.2764965,1.46921,-0.625419,-2.625252,1.186247,-0.0665372,-0.045466,0.043077,-0.0956276,-0.6209777,-0.3597715,-7.620739,2.270776,0.0725795,0.429507,-1.07576,-0.0296097,0.6296027,-1.277196,-0.0673332,2.273092,0.2756213,-0.414067,0.097517,-0.2793745,-0.2750477,-1.355357,-1.40752,0.1860791,0.8806171,0.577344,-0.573471,-0.3592642,2.623706,-0.1852117,1.4625,0.6236573,1.07401,0.555976,0.2734334
0.6297471,0.629924,-2.46114,-1.53575,0.1807736,-1.185165,0.00731637,-0.00757137,0.3556024,0.2769757,1.0153,-1.00966,2.623323,0.2702414,-0.6247559,-1.187251,-0.1859795,-1.277295,-2.51026,-0.6207346,-0.1847905,-0.2710214,-0.007627,0.1813346,-0.2741754,-1.623292,0.0936459,-0.2771931,0.571456,-0.0112734,1.097173,-1.18901,-0.6241997,-0.079157,0.181413,-1.887243,1.093604,-0.0477406,-0.0973701,0.189391,-0.017017,-0.539346,0.0979772,-11.18621,2.180719,-0.0649292,-0.356257,-1.181717,-0.0999537,0.2707576,-1.50979,-0.474734,2.187572,0.475364,-0.0923772,0.000977296,0.461032,0.8869572,-1.623477,-1.187071,0.2763496,1.097797,0.2757397,-1.350933,-0.6240757,2.881314,-0.092092,1.353166,0.1871315,0.8824312,0.3561997,0.279251
1.35057,1.4437,0.2774429,-1.184064,0.577636,0.3524763,0.534379,0.0395004,0.0999275,0.097731,1.180614,-0.6266347,3.07661,0.0469116,-0.350776,-1.00705,-1.099093,-1.625232,-1.55361,-0.573426,0.0709642,-0.3595773,0.0964753,0.0977402,0.0934471,-2.18479,0.1876993,-0.2720754,1.09136,-0.0997053,0.529023,-2.42915,-0.8855067,-3.03626,1.094426,-0.6235267,0.434374,-0.0343323,-0.1856043,0.2747772,-0.0967773,-0.3504952,0.543909,-15.27279,1.621351,-0.0936297,-1.4413,-1.01796,-0.1833257,-0.0905606,-1.52621,-0.6277217,1.354603,0.471579,0.435967,0.0901352,2.06091,2.07443,-1.351025,-1.44572,0.0710275,0.6293629,-0.1867291,-1.623207,-1.274124,2.09112,-0.0465677,0.6262797,0.0927431,1.01319,0.185504,0.0527397
1.53709,1.187526,2.626513,-0.6277967,0.6232329,1.883953,0.6263395,-0.0902617,-0.1803424,-0.0920602,1.07474,-0.599506,2.43025,-0.097773,0.3519399,-0.3577051,-1.623379,-1.277624,-1.03264,-0.2777711,0.2771311,-0.3536104,0.2712364,0.0771705,0.2747772,-2.091622,0.1816632,-0.1814326,1.18067,-0.0997535,0.536672,-3.189903,-0.6257424,-5.187053,1.47076,0.2797072,-0.0937441,0.000175363,-0.3545619,0.0973745,-0.3560626,-0.2734436,0.545264,-16.35273,1.090572,-0.0934416,-2.07506,-0.460314,-0.2720793,-0.1874797,-1.35734,-0.6260105,0.2745342,0.2744452,1.270372,0.2797453,3.01115,2.277355,-0.6229254,-1.882055,-0.3513479,0.0934956,-0.881271,-1.53317,-2.357677,0.597316,-0.0436175,-0.2717671,0.2703747,1.091393,0.097312,-0.2707697
1.350163,0.2793496,4.270597,-0.3502106,0.3525137,2.57425,0.516013,-0.2744762,-0.454376,-0.3516496,0.6270697,-0.2799917,1.27412,-0.2734521,1.18043,0.090965,-1.271619,-0.1874,-1.07467,0.0349134,0.415314,-0.2750767,0.2777955,-0.0243793,0.2711179,-1.49629,-0.0269779,0.013334,0.6207979,0.0397297,0.2739334,-2.56177,-0.420597,-5.279045,1.40314,1.097153,-0.3570431,0.0303657,-0.471976,-0.090579,-0.561645,-0.429667,0.09676,-11.09673,0.541719,-0.0333007,-1.627251,-0.00631303,-0.2717931,-0.187793,-1.096934,-0.6203477,-0.3552092,0.00901091,1.623126,0.567562,2.52669,1.622071,-0.0775537,-1.625572,-0.6272133,-0.6254756,-1.189206,-1.180607,-3.886242,-0.53561,-0.0912715,-1.353767,0.503733,0.889207,0.2761607,-0.274124
0.6214034,-0.419174,4.54697,-0.0977219,0.0429601,2.355125,0.0916377,-0.449206,-0.6206149,-0.470665,0.3570195,0.0315773,-0.0203277,-0.2776367,1.350246,0.3545769,-0.0215562,0.6201791,-1.357091,0.3557751,0.3534771,-0.2771471,0.2775527,-0.0975754,0.0337077,-0.8824201,-0.1877049,0.2761632,0.0216267,0.3519397,0.0946234,-0.446026,-0.0971797,-3.45704,1.27577,1.51099,-0.2777002,0.0972734,-0.527712,-0.2757705,-0.497905,-0.8810574,-0.3591772,-0.0105457,0.3537464,0.0946696,-0.6239967,0.3575269,-0.1874009,-0.1866473,-0.6297096,-0.566275,-0.49636,-0.2716435,1.624567,0.6213273,0.887906,0.407617,0.1852372,-1.07792,-0.6273475,-1.277103,-1.185716,-0.512702,-5.04457,-1.353576,-0.0951715,-2.097905,0.6267561,0.46374,0.6246559,0.0217773
0.0907279,-0.6244277,4.189242,-0.0667727,-0.0935561,1.41637,-0.1850979,-0.491334,-0.537615,-0.419267,0.2717699,0.3541609,-1.02706,-0.2734629,0.6240504,0.355364,1.354647,1.185199,-1.35979,0.575111,0.2747657,-0.3576239,0.3513753,-0.0953729,-0.2737401,-0.2700649,-0.3506957,0.6216397,-0.6299079,0.6267749,0.0797463,2.06372,-0.0714673,-1.273341,1.47721,1.629677,-0.0970569,0.181923,-0.512434,-0.3539613,-0.1870532,-1.180064,-0.6252103,12.35457,0.3539726,0.2726271,0.0943254,0.6239672,-0.1874347,-0.3500779,-0.407993,-0.463671,-0.0906679,-0.446662,1.276917,0.3599035,-1.00177,-0.446717,0.1807104,0.0956261,-0.3559065,-1.357999,-0.6271023,-0.0441643,-4.626562,-1.50529,-0.0993754,-2.270373,0.534433,-0.0660524,1.355677,0.437764
-0.40052,-0.2746727,3.629505,0.0316533,-0.0107507,0.3572746,-0.1851137,-0.3524742,-0.356053,-0.1830577,0.270647,0.514712,-1.27775,-0.0979672,-0.0959667,0.099629,2.185733,0.8861993,-0.507611,0.49774,0.0303611,-0.452577,0.532774,-0.0313979,-0.477027,0.0973267,-0.2725712,0.6276191,-1.274916,0.523139,0.0397642,3.57773,-0.1849575,-0.2770776,2.270577,2.097745,-0.0996762,0.2765243,-0.500672,-0.2713417,0.096776,-1.097276,-0.442054,20.0932,0.359257,0.3505297,0.461734,1.09303,-0.27717,-0.569245,-0.3547454,-0.1846777,0.599316,-0.540577,0.6212663,0.0967317,-2.183703,-0.6227277,-0.0569353,1.187437,-0.0247347,-1.09127,-0.2757091,0.2741774,-3.04349,-1.277619,-0.181216,-1.627791,0.1831559,-0.591207,1.627107,0.6233453
-0.8813175,0.6209196,3.45745,0.0976451,0.1877623,-0.0924729,0.0341057,-0.0913773,-0.2737762,0.0971907,0.2747146,0.3540659,-1.092677,0.0404109,-1.00076,-0.0701197,2.04429,0.2723156,1.07549,0.1860651,-0.0591379,-0.421167,1.09061,0.0297072,-0.464574,0.407799,-0.0920746,0.6221426,-1.02046,0.8823192,-0.0913097,3.187914,-0.475462,-1.093452,3.097717,2.354791,-0.596021,0.3573142,-0.53743,-0.0607761,0.185306,-0.6224272,0.3529633,19.27362,0.3544465,0.2707375,0.1809037,1.274696,-0.437492,-0.88007,-0.536657,0.2747774,1.352163,-0.493141,0.1835463,-0.065477,-2.093737,-0.1812727,-0.2713766,1.621011,0.2747567,-0.461677,0.027777,0.3597544,-0.0702734,-1.07595,-0.183023,-1.185102,-0.1857463,-1.093357,1.625105,0.54572
-1.095035,1.623557,3.56263,0.2754212,0.420995,0.0959324,0.1893993,0.0991775,-0.2797256,0.3595396,0.2713359,0.0270051,-0.504207,0.1895776,-1.181474,-0.0731915,1.09511,-0.075742,2.62263,-0.0902467,-0.02071,-0.3517279,1.57621,0.0347077,-0.1875772,0.569534,0.0597951,0.1843572,-0.1863326,0.6210312,-0.3567155,1.0513,-0.6225427,-2.46242,3.56039,2.47453,-1.621667,0.3590156,-0.6215334,0.0971035,-0.00955374,-0.1873139,1.53471,11.09203,0.274906,0.0772344,-0.465726,1.57617,-0.577652,-0.6262977,-0.8812733,1.09252,1.627723,-0.3531363,0.0629757,-0.0637407,-1.01411,0.6213436,-0.2797396,1.181407,0.0921103,-0.1864611,0.0940025,0.425277,2.62072,-0.8850527,-0.1874753,-0.6254571,-0.510406,-1.272134,1.273017,0.00416562
-1.18797,2.099107,4.05935,0.2773417,0.424002,0.6277172,0.1857434,0.273774,-0.54076,0.459279,0.0942713,-0.2737053,-0.0999249,0.40707,-0.6259779,0.1835779,0.2751772,0.070624,3.62017,-0.183197,0.0905301,-0.276426,2.097996,-0.0710103,0.0909299,0.55196,0.090796,-0.2712319,0.555539,0.6252621,-0.8871373,-1.55232,-0.6265179,-2.883265,3.279647,2.352477,-3.04579,0.3523909,-0.6277299,0.1850072,-0.576103,0.1860453,2.350273,0.517209,-0.0923327,-0.0953621,-1.05297,2.05037,-0.6244564,-0.474172,-0.8893276,1.626147,1.622911,-0.2741962,-0.00661153,0.0962174,0.0973393,1.350717,-0.1872727,0.0497256,-0.2723713,-0.413372,-0.0173467,0.527209,4.352739,-0.8879739,-0.279746,-0.501579,-0.57795,-1.187797,0.467509,-0.62142
-1.273475,1.880952,4.277632,0.0673473,0.2742673,1.627745,-0.0629176,0.1865601,-0.526229,0.2700773,-0.0900271,-0.2775774,-0.0957039,0.49074,-0.00677201,0.6209014,0.1857971,0.6210161,3.53354,-0.00510179,0.1860207,-0.3564363,2.277197,-0.1807509,0.2774377,0.3571446,0.0326756,-0.495695,1.187407,0.6235566,-1.353436,-3.096074,-0.6245774,-1.184465,2.355995,1.889327,-3.627335,0.2752311,-0.6217314,0.0927627,-1.4004,0.529502,2.27362,-6.180295,-0.436343,-0.0729027,-0.517775,2.272591,-0.591721,-0.0905256,-0.562023,2.274141,1.272056,-0.071217,-0.2713776,0.3577767,0.3566577,0.6279965,0.000726162,-1.185777,-0.8811741,-1.187112,-0.2725323,0.8873953,4.27735,-1.05409,-0.451031,-0.626556,-0.3579326,-1.06415,-0.0357014,-1.355024
-1.187559,1.097175,4.27521,-0.490347,0.0999366,2.187551,-0.2761034,0.0539631,-1.094314,-0.0969034,-0.1861599,-0.0207619,-0.3599213,0.401926,0.455707,1.01212,0.6274625,1.27451,2.56524,0.3577371,0.2790062,-0.599637,2.094562,-0.2715347,0.3502165,0.181005,-0.050936,-0.2740017,1.277623,1.01927,-1.47462,-2.4934,-0.550357,1.886116,1.189377,1.352454,-4.04023,0.277573,-0.6205705,-0.0940772,-2.091391,0.629071,1.357902,-6.180117,-0.8851696,0.0999217,0.6279537,2.27199,-0.477796,0.1870316,0.0496741,2.35696,0.55567,-0.0622417,-1.00662,0.6277237,-0.3591767,-0.6211716,0.2721773,-2.185739,-1.279734,-2.096127,-0.536775,1.44729,3.186247,-1.06374,-0.590477,-1.0735,-0.0926152,-0.6236704,-0.0979065,-1.55396
